date,area,count
2020-01-28T00:00,中国武漢市,1
2020-02-14T00:00,石狩振興局,1
2020-02-19T00:00,渡島総合振興局,1
2020-02-19T00:00,石狩振興局,2
2020-02-21T00:00,上川総合振興局,2
2020-02-21T00:00,石狩振興局,1
2020-02-22T00:00,オホーツク総合振興局,1
2020-02-22T00:00,上川総合振興局,1
2020-02-22T00:00,根室振興局,1
2020-02-22T00:00,渡島総合振興局,3
2020-02-22T00:00,石狩振興局,2
2020-02-22T00:00,胆振総合振興局,2
2020-02-23T00:00,上川総合振興局,4
2020-02-23T00:00,石狩振興局,1
2020-02-23T00:00,胆振総合振興局,2
2020-02-23T00:00,釧路総合振興局,1
2020-02-24T00:00,オホーツク総合振興局,1
2020-02-24T00:00,石狩振興局,3
2020-02-25T00:00,オホーツク総合振興局,1
2020-02-25T00:00,上川総合振興局,2
2020-02-25T00:00,石狩振興局,1
2020-02-25T00:00,釧路総合振興局,1
2020-02-26T00:00,大阪府,1
2020-02-26T00:00,日高振興局,2
2020-02-26T00:00,渡島総合振興局,1
2020-02-27T00:00,オホーツク総合振興局,3
2020-02-27T00:00,上川総合振興局,2
2020-02-27T00:00,十勝総合振興局,1
2020-02-27T00:00,檜山振興局,2
2020-02-27T00:00,渡島総合振興局,2
2020-02-27T00:00,石狩振興局,2
2020-02-27T00:00,空知総合振興局,1
2020-02-27T00:00,釧路総合振興局,2
2020-02-28T00:00,オホーツク総合振興局,2
2020-02-28T00:00,上川総合振興局,2
2020-02-28T00:00,檜山振興局,1
2020-02-28T00:00,石狩振興局,4
2020-02-28T00:00,空知総合振興局,1
2020-02-28T00:00,釧路総合振興局,2
2020-02-29T00:00,石狩振興局,3
2020-02-29T00:00,胆振総合振興局,1
2020-03-01T00:00,オホーツク総合振興局,1
2020-03-01T00:00,石狩振興局,1
2020-03-02T00:00,オホーツク総合振興局,3
2020-03-02T00:00,上川総合振興局,1
2020-03-02T00:00,石狩振興局,1
2020-03-03T00:00,石狩振興局,2
2020-03-04T00:00,オホーツク総合振興局,1
2020-03-04T00:00,上川総合振興局,2
2020-03-05T00:00,石狩振興局,1
2020-03-06T00:00,オホーツク総合振興局,2
2020-03-06T00:00,石狩振興局,5
2020-03-07T00:00,オホーツク総合振興局,1
2020-03-07T00:00,石狩振興局,6
2020-03-07T00:00,空知総合振興局,1
2020-03-08T00:00,上川総合振興局,1
2020-03-08T00:00,空知総合振興局,2
2020-03-09T00:00,石狩振興局,7
2020-03-10T00:00,石狩振興局,3
2020-03-11T00:00,オホーツク総合振興局,1
2020-03-11T00:00,上川総合振興局,1
2020-03-11T00:00,石狩振興局,4
2020-03-11T00:00,空知総合振興局,1
2020-03-12T00:00,後志総合振興局,1
2020-03-12T00:00,石狩振興局,9
2020-03-13T00:00,オホーツク総合振興局,2
2020-03-13T00:00,石狩振興局,12
2020-03-14T00:00,石狩振興局,2
2020-03-15T00:00,オホーツク総合振興局,2
2020-03-15T00:00,空知総合振興局,1
2020-03-15T00:00,胆振総合振興局,1
2020-03-16T00:00,オホーツク総合振興局,1
2020-03-16T00:00,石狩振興局,3
2020-03-18T00:00,石狩振興局,1
2020-03-18T00:00,釧路総合振興局,1
2020-03-19T00:00,上川総合振興局,1
2020-03-19T00:00,石狩振興局,2
2020-03-20T00:00,石狩振興局,1
2020-03-21T00:00,釧路総合振興局,1
2020-03-22T00:00,後志総合振興局,2
2020-03-22T00:00,石狩振興局,1
2020-03-24T00:00,石狩振興局,1
2020-03-25T00:00,石狩振興局,3
2020-03-25T00:00,茨城県,1
2020-03-26T00:00,後志総合振興局,1
2020-03-27T00:00,石狩振興局,1
2020-03-28T00:00,上川総合振興局,1
2020-03-28T00:00,後志総合振興局,1
2020-03-28T00:00,石狩振興局,1
2020-03-29T00:00,石狩振興局,3
2020-03-29T00:00,神奈川県,1
2020-03-30T00:00,胆振総合振興局,1
2020-04-01T00:00,オホーツク総合振興局,1
2020-04-01T00:00,上川総合振興局,2
2020-04-01T00:00,神奈川県,1
2020-04-01T00:00,空知総合振興局,1
2020-04-02T00:00,石狩振興局,1
2020-04-02T00:00,釧路総合振興局,2
2020-04-03T00:00,石狩振興局,4
2020-04-03T00:00,釧路総合振興局,1
2020-04-04T00:00,石狩振興局,2
2020-04-04T00:00,釧路総合振興局,1
2020-04-05T00:00,後志総合振興局,1
2020-04-07T00:00,石狩振興局,4
2020-04-08T00:00,オホーツク総合振興局,1
2020-04-08T00:00,上川総合振興局,2
2020-04-08T00:00,留萌振興局,1
2020-04-08T00:00,石狩振興局,6
2020-04-09T00:00,オホーツク総合振興局,1
2020-04-09T00:00,上川総合振興局,1
2020-04-09T00:00,東京都,1
2020-04-09T00:00,石狩振興局,15
2020-04-10T00:00,オホーツク総合振興局,1
2020-04-10T00:00,留萌振興局,2
2020-04-10T00:00,石狩振興局,10
2020-04-11T00:00,オホーツク総合振興局,2
2020-04-11T00:00,石狩振興局,13
2020-04-11T00:00,非公表,1
2020-04-12T00:00,石狩振興局,12
2020-04-13T00:00,石狩振興局,5
2020-04-14T00:00,上川総合振興局,5
2020-04-14T00:00,東京都,1
2020-04-14T00:00,石狩振興局,10
2020-04-14T00:00,釧路総合振興局,2
2020-04-15T00:00,上川総合振興局,4
2020-04-15T00:00,石狩振興局,16
2020-04-15T00:00,空知総合振興局,2
2020-04-15T00:00,非公表,1
2020-04-16T00:00,上川総合振興局,3
2020-04-16T00:00,後志総合振興局,1
2020-04-16T00:00,根室振興局,1
2020-04-16T00:00,石狩振興局,12
2020-04-16T00:00,空知総合振興局,1
2020-04-16T00:00,釧路総合振興局,5
2020-04-17T00:00,オホーツク総合振興局,2
2020-04-17T00:00,上川総合振興局,1
2020-04-17T00:00,宗谷総合振興局,1
2020-04-17T00:00,石狩振興局,26
2020-04-17T00:00,空知総合振興局,2
2020-04-17T00:00,非公表,1
2020-04-18T00:00,オホーツク総合振興局,3
2020-04-18T00:00,上川総合振興局,1
2020-04-18T00:00,十勝総合振興局,1
2020-04-18T00:00,宗谷総合振興局,1
2020-04-18T00:00,渡島総合振興局,1
2020-04-18T00:00,石狩振興局,30
2020-04-18T00:00,胆振総合振興局,1
2020-04-19T00:00,オホーツク総合振興局,2
2020-04-19T00:00,後志総合振興局,1
2020-04-19T00:00,渡島総合振興局,1
2020-04-19T00:00,石狩振興局,19
2020-04-19T00:00,胆振総合振興局,2
2020-04-19T00:00,非公表,2
2020-04-20T00:00,オホーツク総合振興局,2
2020-04-20T00:00,石狩振興局,14
2020-04-20T00:00,非公表,1
2020-04-21T00:00,オホーツク総合振興局,3
2020-04-21T00:00,京都府,1
2020-04-21T00:00,石狩振興局,17
2020-04-21T00:00,非公表,1
2020-04-22T00:00,オホーツク総合振興局,3
2020-04-22T00:00,渡島総合振興局,2
2020-04-22T00:00,石狩振興局,16
2020-04-22T00:00,空知総合振興局,1
2020-04-23T00:00,十勝総合振興局,1
2020-04-23T00:00,石狩振興局,42
2020-04-23T00:00,胆振総合振興局,1
2020-04-23T00:00,非公表,1
2020-04-24T00:00,オホーツク総合振興局,1
2020-04-24T00:00,宗谷総合振興局,1
2020-04-24T00:00,後志総合振興局,1
2020-04-24T00:00,石狩振興局,17
2020-04-24T00:00,空知総合振興局,1
2020-04-24T00:00,非公表,1
2020-04-25T00:00,宗谷総合振興局,1
2020-04-25T00:00,後志総合振興局,4
2020-04-25T00:00,石狩振興局,32
2020-04-25T00:00,胆振総合振興局,2
2020-04-26T00:00,宗谷総合振興局,1
2020-04-26T00:00,石狩振興局,12
2020-04-26T00:00,非公表,1
2020-04-27T00:00,オホーツク総合振興局,1
2020-04-27T00:00,後志総合振興局,1
2020-04-27T00:00,渡島総合振興局,1
2020-04-27T00:00,石狩振興局,29
2020-04-27T00:00,胆振総合振興局,2
2020-04-27T00:00,非公表,1
2020-04-28T00:00,オホーツク総合振興局,1
2020-04-28T00:00,石狩振興局,36
2020-04-28T00:00,非公表,1
2020-04-29T00:00,オホーツク総合振興局,3
2020-04-29T00:00,東京都,1
2020-04-29T00:00,留萌振興局,1
2020-04-29T00:00,石狩振興局,32
2020-04-29T00:00,空知総合振興局,1
2020-04-30T00:00,後志総合振興局,1
2020-04-30T00:00,石狩振興局,38
2020-04-30T00:00,空知総合振興局,1
2020-04-30T00:00,胆振総合振興局,1
2020-05-01T00:00,石狩振興局,22
2020-05-01T00:00,非公表,1
2020-05-02T00:00,後志総合振興局,1
2020-05-02T00:00,石狩振興局,32
2020-05-03T00:00,オホーツク総合振興局,1
2020-05-03T00:00,石狩振興局,23
2020-05-03T00:00,非公表,1
2020-05-04T00:00,オホーツク総合振興局,1
2020-05-04T00:00,後志総合振興局,1
2020-05-04T00:00,石狩振興局,28
2020-05-04T00:00,非公表,1
2020-05-05T00:00,石狩振興局,12
2020-05-06T00:00,オホーツク総合振興局,1
2020-05-06T00:00,後志総合振興局,3
2020-05-06T00:00,石狩振興局,18
2020-05-06T00:00,非公表,1
2020-05-07T00:00,後志総合振興局,3
2020-05-07T00:00,石狩振興局,11
2020-05-08T00:00,石狩振興局,6
2020-05-09T00:00,オホーツク総合振興局,3
2020-05-09T00:00,後志総合振興局,1
2020-05-09T00:00,石狩振興局,6
2020-05-09T00:00,非公表,1
2020-05-10T00:00,石狩振興局,8
2020-05-10T00:00,非公表,1
2020-05-11T00:00,石狩振興局,9
2020-05-11T00:00,非公表,3
2020-05-12T00:00,オホーツク総合振興局,1
2020-05-12T00:00,石狩振興局,7
2020-05-12T00:00,空知総合振興局,2
2020-05-12T00:00,非公表,3
2020-05-13T00:00,石狩振興局,4
2020-05-14T00:00,石狩振興局,5
2020-05-14T00:00,非公表,1
2020-05-15T00:00,日高振興局,1
2020-05-15T00:00,石狩振興局,5
2020-05-15T00:00,非公表,4
2020-05-16T00:00,オホーツク総合振興局,1
2020-05-16T00:00,石狩振興局,5
2020-05-16T00:00,非公表,1
2020-05-17T00:00,石狩振興局,6
2020-05-17T00:00,釧路総合振興局,1
2020-05-17T00:00,非公表,1
2020-05-18T00:00,石狩振興局,1
2020-05-19T00:00,檜山振興局,1
2020-05-19T00:00,石狩振興局,1
2020-05-19T00:00,空知総合振興局,1
2020-05-20T00:00,石狩振興局,1
2020-05-21T00:00,石狩振興局,4
2020-05-21T00:00,空知総合振興局,1
2020-05-22T00:00,オホーツク総合振興局,2
2020-05-22T00:00,石狩振興局,3
2020-05-22T00:00,空知総合振興局,1
2020-05-23T00:00,上川総合振興局,1
2020-05-23T00:00,石狩振興局,7
2020-05-23T00:00,非公表,1
2020-05-24T00:00,石狩振興局,12
2020-05-24T00:00,空知総合振興局,1
2020-05-24T00:00,非公表,2
2020-05-25T00:00,石狩振興局,3
2020-05-26T00:00,石狩振興局,6
2020-05-26T00:00,空知総合振興局,3
2020-05-27T00:00,石狩振興局,1
2020-05-27T00:00,空知総合振興局,2
2020-05-27T00:00,非公表,2
2020-05-28T00:00,石狩振興局,3
2020-05-28T00:00,空知総合振興局,3
2020-05-28T00:00,非公表,1
2020-05-29T00:00,石狩振興局,1
2020-05-29T00:00,空知総合振興局,1
2020-05-29T00:00,非公表,1
2020-05-30T00:00,石狩振興局,3
2020-05-30T00:00,空知総合振興局,1
2020-05-31T00:00,後志総合振興局,1
2020-05-31T00:00,石狩振興局,5
2020-06-01T00:00,石狩振興局,4
2020-06-01T00:00,非公表,1
2020-06-02T00:00,石狩振興局,1
2020-06-02T00:00,空知総合振興局,2
2020-06-03T00:00,石狩振興局,2
2020-06-03T00:00,非公表,1
2020-06-04T00:00,石狩振興局,2
2020-06-04T00:00,非公表,1
2020-06-05T00:00,石狩振興局,4
2020-06-06T00:00,石狩振興局,6
2020-06-06T00:00,空知総合振興局,1
2020-06-06T00:00,非公表,1
2020-06-07T00:00,石狩振興局,3
2020-06-07T00:00,空知総合振興局,1
2020-06-08T00:00,石狩振興局,4
2020-06-09T00:00,石狩振興局,1
2020-06-09T00:00,空知総合振興局,3
2020-06-09T00:00,非公表,3
2020-06-10T00:00,石狩振興局,5
2020-06-11T00:00,石狩振興局,5
2020-06-11T00:00,空知総合振興局,1
2020-06-11T00:00,非公表,1
2020-06-12T00:00,石狩振興局,9
2020-06-12T00:00,空知総合振興局,1
2020-06-13T00:00,石狩振興局,8
2020-06-13T00:00,空知総合振興局,1
2020-06-14T00:00,石狩振興局,7
2020-06-15T00:00,石狩振興局,4
2020-06-15T00:00,胆振総合振興局,2
2020-06-16T00:00,石狩振興局,2
2020-06-17T00:00,石狩振興局,6
2020-06-18T00:00,石狩振興局,5
2020-06-19T00:00,石狩振興局,2
2020-06-19T00:00,非公表,1
2020-06-20T00:00,石狩振興局,3
2020-06-21T00:00,石狩振興局,2
2020-06-22T00:00,石狩振興局,2
2020-06-23T00:00,空知総合振興局,1
2020-06-24T00:00,後志総合振興局,9
2020-06-24T00:00,石狩振興局,1
2020-06-25T00:00,後志総合振興局,6
2020-06-26T00:00,後志総合振興局,4
2020-06-26T00:00,石狩振興局,1
2020-06-27T00:00,非公表,1
2020-06-28T00:00,後志総合振興局,14
2020-06-28T00:00,石狩振興局,3
2020-06-29T00:00,後志総合振興局,3
2020-06-29T00:00,石狩振興局,8
2020-06-30T00:00,十勝総合振興局,1
2020-06-30T00:00,石狩振興局,12
2020-07-01T00:00,十勝総合振興局,2
2020-07-01T00:00,後志総合振興局,1
2020-07-01T00:00,石狩振興局,1
2020-07-02T00:00,十勝総合振興局,3
2020-07-02T00:00,後志総合振興局,2
2020-07-02T00:00,石狩振興局,3
2020-07-04T00:00,後志総合振興局,1
2020-07-05T00:00,空知総合振興局,1
2020-07-07T00:00,石狩振興局,1
2020-07-08T00:00,十勝総合振興局,1
2020-07-08T00:00,石狩振興局,3
2020-07-09T00:00,胆振総合振興局,1
2020-07-10T00:00,十勝総合振興局,1
2020-07-10T00:00,石狩振興局,4
2020-07-10T00:00,非公表,1
2020-07-11T00:00,十勝総合振興局,1
2020-07-12T00:00,石狩振興局,4
2020-07-13T00:00,石狩振興局,2
2020-07-14T00:00,東京都,1
2020-07-14T00:00,石狩振興局,7
2020-07-15T00:00,石狩振興局,12
2020-07-15T00:00,非公表,1
2020-07-16T00:00,石狩振興局,3
2020-07-16T00:00,胆振総合振興局,1
2020-07-16T00:00,釧路総合振興局,1
2020-07-16T00:00,非公表,1
2020-07-17T00:00,オホーツク総合振興局,1
2020-07-17T00:00,石狩振興局,2
2020-07-18T00:00,オホーツク総合振興局,1
2020-07-18T00:00,石狩振興局,10
2020-07-18T00:00,空知総合振興局,1
2020-07-18T00:00,非公表,1
2020-07-19T00:00,オホーツク総合振興局,1
2020-07-19T00:00,後志総合振興局,1
2020-07-19T00:00,石狩振興局,6
2020-07-19T00:00,非公表,1
2020-07-20T00:00,石狩振興局,2
2020-07-20T00:00,非公表,1
2020-07-21T00:00,上川総合振興局,1
2020-07-21T00:00,後志総合振興局,1
2020-07-21T00:00,石狩振興局,8
2020-07-22T00:00,石狩振興局,6
2020-07-23T00:00,石狩振興局,3
2020-07-23T00:00,釧路総合振興局,1
2020-07-24T00:00,石狩振興局,6
2020-07-25T00:00,石狩振興局,9
2020-07-26T00:00,石狩振興局,5
2020-07-27T00:00,石狩振興局,5
2020-07-28T00:00,石狩振興局,3
2020-07-29T00:00,渡島総合振興局,1
2020-07-29T00:00,石狩振興局,3
2020-07-29T00:00,胆振総合振興局,1
2020-07-30T00:00,愛知県,1
2020-07-30T00:00,石狩振興局,7
2020-07-30T00:00,胆振総合振興局,1
2020-07-31T00:00,愛知県,1
2020-07-31T00:00,石狩振興局,12
2020-07-31T00:00,胆振総合振興局,1
2020-07-31T00:00,釧路総合振興局,1
2020-08-01T00:00,石狩振興局,13
2020-08-01T00:00,胆振総合振興局,2
2020-08-01T00:00,非公表,3
2020-08-02T00:00,石狩振興局,9
2020-08-03T00:00,後志総合振興局,2
2020-08-03T00:00,石狩振興局,15
2020-08-03T00:00,非公表,6
2020-08-04T00:00,後志総合振興局,1
2020-08-04T00:00,石狩振興局,8
2020-08-04T00:00,空知総合振興局,2
2020-08-05T00:00,オホーツク総合振興局,1
2020-08-05T00:00,後志総合振興局,2
2020-08-05T00:00,石狩振興局,9
2020-08-05T00:00,釧路総合振興局,1
2020-08-05T00:00,非公表,1
2020-08-06T00:00,千葉県,1
2020-08-06T00:00,石狩振興局,6
2020-08-06T00:00,釧路総合振興局,3
2020-08-06T00:00,非公表,1
2020-08-07T00:00,上川総合振興局,3
2020-08-07T00:00,石狩振興局,6
2020-08-07T00:00,釧路総合振興局,2
2020-08-07T00:00,非公表,3
2020-08-08T00:00,上川総合振興局,1
2020-08-08T00:00,石狩振興局,8
2020-08-08T00:00,空知総合振興局,1
2020-08-08T00:00,釧路総合振興局,1
2020-08-08T00:00,非公表,2
2020-08-09T00:00,石狩振興局,9
2020-08-09T00:00,空知総合振興局,1
2020-08-09T00:00,釧路総合振興局,1
2020-08-10T00:00,石狩振興局,10
2020-08-10T00:00,空知総合振興局,1
2020-08-10T00:00,釧路総合振興局,1
2020-08-10T00:00,非公表,1
2020-08-11T00:00,石狩振興局,13
2020-08-11T00:00,非公表,1
2020-08-12T00:00,十勝総合振興局,1
2020-08-12T00:00,石狩振興局,3
2020-08-13T00:00,十勝総合振興局,1
2020-08-13T00:00,後志総合振興局,1
2020-08-13T00:00,石狩振興局,5
2020-08-13T00:00,非公表,3
2020-08-14T00:00,石狩振興局,10
2020-08-14T00:00,空知総合振興局,1
2020-08-14T00:00,胆振総合振興局,1
2020-08-15T00:00,十勝総合振興局,1
2020-08-15T00:00,東京都,1
2020-08-15T00:00,石狩振興局,10
2020-08-15T00:00,非公表,2
2020-08-16T00:00,石狩振興局,8
2020-08-17T00:00,石狩振興局,4
2020-08-17T00:00,非公表,1
2020-08-18T00:00,石狩振興局,5
2020-08-18T00:00,非公表,1
2020-08-19T00:00,後志総合振興局,1
2020-08-19T00:00,石狩振興局,6
2020-08-19T00:00,空知総合振興局,1
2020-08-20T00:00,後志総合振興局,13
2020-08-20T00:00,石狩振興局,6
2020-08-20T00:00,空知総合振興局,1
2020-08-20T00:00,非公表,5
2020-08-21T00:00,後志総合振興局,3
2020-08-21T00:00,根室振興局,1
2020-08-21T00:00,石狩振興局,5
2020-08-21T00:00,非公表,1
2020-08-22T00:00,オホーツク総合振興局,1
2020-08-22T00:00,上川総合振興局,1
2020-08-22T00:00,後志総合振興局,4
2020-08-22T00:00,石狩振興局,7
2020-08-22T00:00,非公表,4
2020-08-23T00:00,オホーツク総合振興局,2
2020-08-23T00:00,後志総合振興局,2
2020-08-23T00:00,石狩振興局,10
2020-08-24T00:00,後志総合振興局,3
2020-08-24T00:00,石狩振興局,4
2020-08-24T00:00,非公表,1
2020-08-25T00:00,上川総合振興局,1
2020-08-25T00:00,東京都,1
2020-08-25T00:00,石狩振興局,4
2020-08-25T00:00,非公表,1
2020-08-26T00:00,十勝総合振興局,1
2020-08-26T00:00,後志総合振興局,2
2020-08-26T00:00,石狩振興局,4
2020-08-27T00:00,後志総合振興局,2
2020-08-27T00:00,石狩振興局,8
2020-08-28T00:00,上川総合振興局,1
2020-08-28T00:00,十勝総合振興局,4
2020-08-28T00:00,後志総合振興局,1
2020-08-28T00:00,日高振興局,1
2020-08-28T00:00,石狩振興局,9
2020-08-29T00:00,十勝総合振興局,2
2020-08-29T00:00,後志総合振興局,1
2020-08-29T00:00,石狩振興局,6
2020-08-30T00:00,後志総合振興局,1
2020-08-30T00:00,石狩振興局,2
2020-08-30T00:00,釧路総合振興局,1
2020-08-31T00:00,日高振興局,2
2020-08-31T00:00,石狩振興局,5
2020-08-31T00:00,非公表,1
2020-09-01T00:00,上川総合振興局,1
2020-09-01T00:00,後志総合振興局,2
2020-09-01T00:00,石狩振興局,12
2020-09-01T00:00,非公表,1
2020-09-02T00:00,大阪府,1
2020-09-02T00:00,後志総合振興局,1
2020-09-02T00:00,石狩振興局,4
2020-09-03T00:00,石狩振興局,5
2020-09-03T00:00,非公表,1
2020-09-04T00:00,石狩振興局,4
2020-09-04T00:00,非公表,1
2020-09-05T00:00,東京都,1
2020-09-05T00:00,石狩振興局,8
2020-09-05T00:00,非公表,1
2020-09-06T00:00,石狩振興局,4
2020-09-07T00:00,石狩振興局,6
2020-09-08T00:00,石狩振興局,10
2020-09-08T00:00,非公表,1
2020-09-09T00:00,石狩振興局,3
2020-09-09T00:00,非公表,1
2020-09-10T00:00,石狩振興局,10
2020-09-10T00:00,非公表,1
2020-09-11T00:00,上川総合振興局,2
2020-09-11T00:00,石狩振興局,2
2020-09-11T00:00,非公表,2
2020-09-12T00:00,石狩振興局,6
2020-09-12T00:00,非公表,1
2020-09-13T00:00,石狩振興局,2
2020-09-13T00:00,非公表,1
2020-09-14T00:00,石狩振興局,7
2020-09-14T00:00,非公表,1
2020-09-15T00:00,後志総合振興局,1
2020-09-15T00:00,石狩振興局,6
2020-09-15T00:00,非公表,1
2020-09-16T00:00,十勝総合振興局,2
2020-09-16T00:00,石狩振興局,7
2020-09-16T00:00,非公表,2
2020-09-17T00:00,石狩振興局,6
2020-09-17T00:00,非公表,1
2020-09-18T00:00,東京都,1
2020-09-18T00:00,石狩振興局,12
2020-09-18T00:00,非公表,4
2020-09-19T00:00,石狩振興局,15
2020-09-19T00:00,非公表,2
2020-09-20T00:00,石狩振興局,16
2020-09-21T00:00,オホーツク総合振興局,1
2020-09-21T00:00,石狩振興局,12
2020-09-21T00:00,胆振総合振興局,1
2020-09-21T00:00,非公表,1
2020-09-22T00:00,後志総合振興局,1
2020-09-22T00:00,石狩振興局,6
2020-09-22T00:00,空知総合振興局,1
2020-09-22T00:00,非公表,1
2020-09-23T00:00,後志総合振興局,1
2020-09-23T00:00,石狩振興局,8
2020-09-23T00:00,非公表,3
2020-09-24T00:00,石狩振興局,10
2020-09-24T00:00,非公表,1
2020-09-25T00:00,石狩振興局,21
2020-09-25T00:00,空知総合振興局,1
2020-09-25T00:00,胆振総合振興局,1
2020-09-25T00:00,非公表,2
2020-09-26T00:00,後志総合振興局,1
2020-09-26T00:00,石狩振興局,5
2020-09-26T00:00,胆振総合振興局,1
2020-09-27T00:00,オホーツク総合振興局,1
2020-09-27T00:00,石狩振興局,15
2020-09-27T00:00,胆振総合振興局,2
2020-09-27T00:00,非公表,1
2020-09-28T00:00,石狩振興局,15
2020-09-28T00:00,非公表,2
2020-09-29T00:00,十勝総合振興局,2
2020-09-29T00:00,石狩振興局,12
2020-09-29T00:00,胆振総合振興局,1
2020-09-29T00:00,非公表,1
2020-09-30T00:00,日高振興局,1
2020-09-30T00:00,石狩振興局,14
2020-09-30T00:00,非公表,1
2020-10-01T00:00,後志総合振興局,2
2020-10-01T00:00,石狩振興局,16
2020-10-01T00:00,非公表,1
2020-10-02T00:00,後志総合振興局,2
2020-10-02T00:00,石狩振興局,11
2020-10-02T00:00,胆振総合振興局,1
2020-10-02T00:00,非公表,1
2020-10-03T00:00,日高振興局,1
2020-10-03T00:00,石狩振興局,15
2020-10-03T00:00,空知総合振興局,1
2020-10-03T00:00,胆振総合振興局,1
2020-10-04T00:00,十勝総合振興局,1
2020-10-04T00:00,留萌振興局,1
2020-10-04T00:00,石狩振興局,17
2020-10-04T00:00,胆振総合振興局,1
2020-10-04T00:00,非公表,2
2020-10-05T00:00,石狩振興局,27
2020-10-05T00:00,胆振総合振興局,1
2020-10-05T00:00,非公表,8
2020-10-06T00:00,上川総合振興局,1
2020-10-06T00:00,後志総合振興局,2
2020-10-06T00:00,石狩振興局,6
2020-10-06T00:00,胆振総合振興局,1
2020-10-06T00:00,釧路総合振興局,1
2020-10-06T00:00,非公表,1
2020-10-07T00:00,上川総合振興局,1
2020-10-07T00:00,後志総合振興局,4
2020-10-07T00:00,石狩振興局,30
2020-10-07T00:00,空知総合振興局,1
2020-10-07T00:00,胆振総合振興局,1
2020-10-07T00:00,非公表,1
2020-10-08T00:00,上川総合振興局,4
2020-10-08T00:00,後志総合振興局,1
2020-10-08T00:00,石狩振興局,16
2020-10-08T00:00,空知総合振興局,2
2020-10-08T00:00,胆振総合振興局,2
2020-10-08T00:00,非公表,4
2020-10-09T00:00,上川総合振興局,1
2020-10-09T00:00,後志総合振興局,2
2020-10-09T00:00,日高振興局,2
2020-10-09T00:00,石狩振興局,18
2020-10-09T00:00,空知総合振興局,2
2020-10-09T00:00,胆振総合振興局,2
2020-10-10T00:00,後志総合振興局,2
2020-10-10T00:00,石狩振興局,19
2020-10-10T00:00,非公表,3
2020-10-11T00:00,石狩振興局,26
2020-10-11T00:00,胆振総合振興局,4
2020-10-11T00:00,非公表,1
2020-10-12T00:00,日高振興局,1
2020-10-12T00:00,石狩振興局,9
2020-10-12T00:00,空知総合振興局,1
2020-10-12T00:00,釧路総合振興局,1
2020-10-13T00:00,上川総合振興局,3
2020-10-13T00:00,後志総合振興局,7
2020-10-13T00:00,日高振興局,1
2020-10-13T00:00,渡島総合振興局,1
2020-10-13T00:00,石狩振興局,5
2020-10-13T00:00,空知総合振興局,1
2020-10-13T00:00,胆振総合振興局,2
2020-10-14T00:00,上川総合振興局,1
2020-10-14T00:00,日高振興局,2
2020-10-14T00:00,石狩振興局,10
2020-10-14T00:00,胆振総合振興局,1
2020-10-14T00:00,釧路総合振興局,2
2020-10-14T00:00,非公表,4
2020-10-15T00:00,後志総合振興局,2
2020-10-15T00:00,日高振興局,5
2020-10-15T00:00,石狩振興局,10
2020-10-15T00:00,空知総合振興局,10
2020-10-15T00:00,胆振総合振興局,1
2020-10-15T00:00,釧路総合振興局,1
2020-10-15T00:00,非公表,1
2020-10-16T00:00,後志総合振興局,3
2020-10-16T00:00,日高振興局,12
2020-10-16T00:00,石狩振興局,10
2020-10-16T00:00,空知総合振興局,2
2020-10-16T00:00,胆振総合振興局,1
2020-10-16T00:00,釧路総合振興局,1
2020-10-16T00:00,非公表,2
2020-10-17T00:00,後志総合振興局,1
2020-10-17T00:00,日高振興局,2
2020-10-17T00:00,石狩振興局,18
2020-10-17T00:00,釧路総合振興局,1
2020-10-17T00:00,非公表,5
2020-10-18T00:00,日高振興局,2
2020-10-18T00:00,根室振興局,1
2020-10-18T00:00,石狩振興局,16
2020-10-18T00:00,空知総合振興局,1
2020-10-18T00:00,釧路総合振興局,3
2020-10-18T00:00,非公表,1
2020-10-19T00:00,石狩振興局,11
2020-10-19T00:00,釧路総合振興局,2
2020-10-19T00:00,非公表,4
2020-10-20T00:00,後志総合振興局,4
2020-10-20T00:00,石狩振興局,15
2020-10-20T00:00,釧路総合振興局,10
2020-10-20T00:00,非公表,2
2020-10-21T00:00,宗谷総合振興局,1
2020-10-21T00:00,後志総合振興局,4
2020-10-21T00:00,石狩振興局,15
2020-10-21T00:00,釧路総合振興局,1
2020-10-21T00:00,非公表,1
2020-10-22T00:00,後志総合振興局,1
2020-10-22T00:00,日高振興局,1
2020-10-22T00:00,渡島総合振興局,1
2020-10-22T00:00,石狩振興局,30
2020-10-22T00:00,釧路総合振興局,5
2020-10-22T00:00,非公表,2
2020-10-23T00:00,上川総合振興局,1
2020-10-23T00:00,後志総合振興局,1
2020-10-23T00:00,石狩振興局,32
2020-10-23T00:00,胆振総合振興局,1
2020-10-23T00:00,釧路総合振興局,6
2020-10-23T00:00,非公表,10
2020-10-24T00:00,十勝総合振興局,2
2020-10-24T00:00,後志総合振興局,1
2020-10-24T00:00,日高振興局,1
2020-10-24T00:00,石狩振興局,35
2020-10-24T00:00,空知総合振興局,1
2020-10-24T00:00,釧路総合振興局,6
2020-10-24T00:00,非公表,14
2020-10-25T00:00,オホーツク総合振興局,1
2020-10-25T00:00,後志総合振興局,1
2020-10-25T00:00,東京都,1
2020-10-25T00:00,渡島総合振興局,1
2020-10-25T00:00,石狩振興局,27
2020-10-25T00:00,胆振総合振興局,3
2020-10-25T00:00,釧路総合振興局,1
